Corporate;Plant;Building;User Dept;User WoC;Eng WoC;System;Name;Field's Name;Soon to be deleted column;Machine ID;Assets ID
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Filling;Filling 6 Line;Filling 6 Line F6L1002;Multiline S (1);NF1-H1-PRB-FLG-F6L1002;RF405014FB036
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Filling;Filling 6 Line;Filling 6 Line F6L1007;Multiline B (9);NF1-H1-PRB-FLG-F6L1007;N40500000037
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Filling;Filling 6 Line;Filling 6 Line F6L1008;Multiline E (9);NF1-H1-PRB-FLG-F6L1008;N40500000040
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Filling;Filling 6 Line;Filling 6 Line F6L1009;Multiline D (10);NF1-H1-PRB-FLG-F6L1009;N40500000039
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Filling;Filling 6 Line;Filling 6 Line F6L1010;Multiline I (10);NF1-H1-PRB-FLG-F6L1010;N40500000044
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Filling;Filling 6 Line;Filling 6 Line F6L1011;Multiline H (11);NF1-H1-PRB-FLG-F6L1011;N40500000043
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Filling;Filling 6 Line;Filling 6 Line F6L1012;Multiline R (11);NF1-H1-PRB-FLG-F6L1012;F405014AB005
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Filling;Filling 6 Line;Filling 6 Line F6L1013;Multiline P (12);NF1-H1-PRB-FLG-F6L1013;F405014AB003
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Filling;Filling 6 Line;Filling 6 Line F6L1014;Multiline T (13);NF1-H1-PRB-FLG-F6L1014;F405014FB037
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Filling;Filling Botol;Filling Botol FBT1003;Materburt (17);NF1-H1-PRB-FLG-FBT1003;N40500000045
Nutrifood;Ciawi;H1;PEA;Utility;Utility;Fire Extingusher Plant;Fire Detector;Fire Detector FDT1012;Smoke/Heat Detector Gedung H1;NF1-H1-PEA-FEP-FDT1012;
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Packing;Foot sealer;Foot sealer FSL1001;;NF1-H1-PRB-PKG-FSL1001;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Material handling;Forklift;Forklift FKL1004;Forklift H2 (3T) Ex C1;NF1-H1-PRB-MHL-FKL1004;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Giling Gula;Giling Gula GLG1001;BM A;NF1-H1-PRB-PRC-GLG1001;N40400000062
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Giling Gula;Giling Gula GLG1002;BM B;NF1-H1-PRB-PRC-GLG1002;N40400000063
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Granulator;Granulator GRN1003;Granulator A;NF1-H1-PRB-PRC-GRN1003;N40400000001
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Granulator;Granulator GRN1004;Granulator B;NF1-H1-PRB-PRC-GRN1004;N40400000002
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Granulator;Granulator GRN1005;Granulator C;NF1-H1-PRB-PRC-GRN1005;N40400000003
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Granulator;Granulator GRN1006;Granulator D;NF1-H1-PRB-PRC-GRN1006;N40400000004
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Granulator;Granulator GRN1007;Granulator E;NF1-H1-PRB-PRC-GRN1007;N40400000005
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Granulator;Granulator GRN1008;Granulator F;NF1-H1-PRB-PRC-GRN1008;N40400000006
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Granulator;Granulator GRN1009;Granulator G;NF1-H1-PRB-PRC-GRN1009;F404014BB005
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Granulator;Granulator GRN1010;Granulator H;NF1-H1-PRB-PRC-GRN1010;F404014BB006
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Granulator;Granulator GRN1011;Granulator huttlin;NF1-H1-PRB-PRC-GRN1011;N40400000100
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Material handling;Handpallet;Handpallet HPL1041;Handpallet H1 - 1;NF1-H1-PRB-MHL-HPL1041;F303014BN004
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Material handling;Handpallet;Handpallet HPL1042;Handpallet H1 - 2;NF1-H1-PRB-MHL-HPL1042;F303014BN005
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Material handling;Handpallet;Handpallet HPL1043;Handpallet H1 - 3;NF1-H1-PRB-MHL-HPL1043;F303013LN049
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Material handling;Handpallet;Handpallet HPL1044;Handpallet H1 - 4;NF1-H1-PRB-MHL-HPL1044;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Material handling;Handpallet;Handpallet HPL1045;Handpallet H1 - 5;NF1-H1-PRB-MHL-HPL1045;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Material handling;Handpallet;Handpallet HPL1046;Handpallet H1 - 6;NF1-H1-PRB-MHL-HPL1046;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Material handling;Handpallet;Handpallet HPL1047;Handpallet H1 - 7;NF1-H1-PRB-MHL-HPL1047;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Material handling;Handpallet;Handpallet HPL1048;Handpallet H1 - 8;NF1-H1-PRB-MHL-HPL1048;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Material handling;Handpallet;Handpallet HPL1049;Handpallet H1 - 9;NF1-H1-PRB-MHL-HPL1049;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Material handling;Handpallet;Handpallet HPL1050;Handpallet H1 - 10;NF1-H1-PRB-MHL-HPL1050;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Material handling;Handpallet;Handpallet HPL1051;Handpallet H1 - 11;NF1-H1-PRB-MHL-HPL1051;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Material handling;Handpallet;Handpallet HPL1052;Handpallet H1 - 12;NF1-H1-PRB-MHL-HPL1052;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Material handling;Handpallet;Handpallet HPL1053;Handpallet H1 - 13;NF1-H1-PRB-MHL-HPL1053;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Material handling;Handpallet;Handpallet HPL1054;Handpallet H1 - 14;NF1-H1-PRB-MHL-HPL1054;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Material handling;Handpallet;Handpallet HPL1055;Handpallet H1 - 15;NF1-H1-PRB-MHL-HPL1055;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Material handling;Handpallet;Handpallet HPL1056;Handpallet H1 - 16;NF1-H1-PRB-MHL-HPL1056;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Katrol;Katrol KTR1008;Katrol - PR1;NF1-H1-PRB-MHL-KTR1008;F302013FB025, F302014FN014
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Katrol;Katrol KTR1009;Katrol - PR2;NF1-H1-PRB-MHL-KTR1009;N30200000030
Nutrifood;Ciawi;H1;PLB;Gudang Baku Kemas;Utility;Material handling;Katrol;Katrol KTR1010;Katrol Gudang Kemas H3;NF1-H1-PLB-MHL-KTR1010;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Kenceng Warna;Kenceng Warna KCW1001;;NF1-H1-PRB-PRC-KCW1001;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Kenceng Warna;Kenceng Warna KCW1002;;NF1-H1-PRB-PRC-KCW1002;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Kenceng Warna;Kenceng Warna KCW1003;;NF1-H1-PRB-PRC-KCW1003;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Kenceng Warna;Kenceng Warna KCW1004;;NF1-H1-PRB-PRC-KCW1004;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Kenceng Warna;Kenceng Warna KCW1005;;NF1-H1-PRB-PRC-KCW1005;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Kenceng Warna;Kenceng Warna KCW1006;;NF1-H1-PRB-PRC-KCW1006;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Kenceng Warna;Kenceng Warna KCW1007;;NF1-H1-PRB-PRC-KCW1007;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Kenceng Warna;Kenceng Warna KCW1008;;NF1-H1-PRB-PRC-KCW1008;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Kenceng Warna;Kenceng Warna KCW1009;;NF1-H1-PRB-PRC-KCW1009;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Kenceng Warna;Kenceng Warna KCW1010;;NF1-H1-PRB-PRC-KCW1010;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Kenceng Warna;Kenceng Warna KCW1011;;NF1-H1-PRB-PRC-KCW1011;
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Packing;Konveyor;Konveyor KVY1019;Pelipat B (9);NF1-H1-PRB-PKG-KVY1019;
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Packing;Konveyor;Konveyor KVY1020;Pelipat E (9);NF1-H1-PRB-PKG-KVY1020;
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Packing;Konveyor;Konveyor KVY1021;Pelipat D (10);NF1-H1-PRB-PKG-KVY1021;
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Packing;Konveyor;Konveyor KVY1022;Pelipat I (10);NF1-H1-PRB-PKG-KVY1022;
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Packing;Konveyor;Konveyor KVY1023;Pelipat H (11);NF1-H1-PRB-PKG-KVY1023;
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Packing;Konveyor;Konveyor KVY1024;Pelipat C (11);NF1-H1-PRB-PKG-KVY1024;
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Packing;Konveyor;Konveyor KVY1025;Pelipat P (12);NF1-H1-PRB-PKG-KVY1025;
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Packing;Konveyor;Konveyor KVY1026;Pelipat T (13);NF1-H1-PRB-PKG-KVY1026;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Lifting Device;Lifting Device LDV1001;LD - CM1;NF1-H1-PRB-PRC-LDV1001;F404014BB003
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Lifting Device;Lifting Device LDV1002;LD - CM2;NF1-H1-PRB-PRC-LDV1002;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Lifting Device;Lifting Device LDV1003;LD - CM3;NF1-H1-PRB-PRC-LDV1003;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Mesin Ayak;Mesin Ayak MYK1005;GS - CM1;NF1-H1-PRB-PRC-MYK1005;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Mesin Ayak;Mesin Ayak MYK1006;Lou Sung #450 - CM1;NF1-H1-PRB-PRC-MYK1006;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Mesin Ayak;Mesin Ayak MYK1007;GS - CM2;NF1-H1-PRB-PRC-MYK1007;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Mesin Ayak;Mesin Ayak MYK1008;Lou Sung #450 - CM2;NF1-H1-PRB-PRC-MYK1008;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Mesin Ayak;Mesin Ayak MYK1009;GS - CM3;NF1-H1-PRB-PRC-MYK1009;F404000AN002
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Mesin Ayak;Mesin Ayak MYK1010;Lou Sung #450 - CM3;NF1-H1-PRB-PRC-MYK1010;F404014BB007
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Mesin Ayak;Mesin Ayak MYK1011;Lou Sung #1000;NF1-H1-PRB-PRC-MYK1011;F404000AN003
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Mixer;Mixer MXR1008;CM - 1;NF1-H1-PRB-PRC-MXR1008;F404014BB002
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Mixer;Mixer MXR1009;CM - 2;NF1-H1-PRB-PRC-MXR1009;F404014BB003
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Mixer;Mixer MXR1010;CM - 3;NF1-H1-PRB-PRC-MXR1010;F404014BB004
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Mixer;Mixer MXR1011;Mixer Binder - 1;NF1-H1-PRB-PRC-MXR1011;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Mixer;Mixer MXR1012;Mixer Binder - 2;NF1-H1-PRB-PRC-MXR1012;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Mixer;Mixer MXR1013;Mixer Binder - 3;NF1-H1-PRB-PRC-MXR1013;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Mixer;Mixer MXR1014;Mixer Binder - 4;NF1-H1-PRB-PRC-MXR1014;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Mixer;Mixer MXR1015;Mixer Binder - 5;NF1-H1-PRB-PRC-MXR1015;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Pallet Mover;Pallet Mover PMV1005;Pallet mover - PR1;NF1-H1-PRB-MHL-PMV1005;F303014FB007
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Pallet Mover;Pallet Mover PMV1006;Pallet mover - PR2;NF1-H1-PRB-MHL-PMV1006;F303014BB002
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Pallet Mover;Pallet Mover PMV1007;Pallet mover - PR3;NF1-H1-PRB-MHL-PMV1007;F303013FB015
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Pallet Mover;Pallet Mover PMV1008;Pallet mover - PR4;NF1-H1-PRB-MHL-PMV1008;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Pallet Mover;Pallet Mover PMV1009;Pallet mover - PR5;NF1-H1-PRB-MHL-PMV1009;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Pallet Mover;Pallet Mover PMV1010;Pallet mover - PR6;NF1-H1-PRB-MHL-PMV1010;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Pallet Mover;Pallet Mover PMV1016;;NF1-H1-PRB-MHL-PMV1016;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Pallet Stacker;Pallet Stacker PST1004;Pallet stacker - PR3;NF1-H1-PRB-MHL-PST1004;N3030008043, F303015GB015
Nutrifood;Ciawi;H1;PCA;Office;Processing;Electricity;Panel;Panel PNL1001;Panel Glatt QC WIP B;NF1-H1-PCA-ELC-PNL1001;
Nutrifood;Ciawi;H1;PRB;Processing;Processing;Processing;Pompa;Pompa PMP1028;Feeding Pump - Glatt B;NF1-H1-PRB-PRC-PMP1028;
Nutrifood;Ciawi;H1;PEA;Utility;Utility;Steam generation;Pompa Kondensat;Pompa Kondensat PKD1002;Steam Pump - 2 (PRB);NF1-H1-PEA-STG-PKD1002;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Rapid Door;Rapid Door RPD1008;Rapid Roll PR-1 (Mixing 1);NF1-H1-PRB-MHL-RPD1008;F301015FB039
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Rapid Door;Rapid Door RPD1009;Rapid Roll PR-2 (Mixing 1);NF1-H1-PRB-MHL-RPD1009;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Rapid Door;Rapid Door RPD1010;Rapid Roll PR-3 (Tadah Gula);NF1-H1-PRB-MHL-RPD1010;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Rapid Door;Rapid Door RPD1011;Rapid Roll PR-4 (Tadah Gula);NF1-H1-PRB-MHL-RPD1011;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Rapid Door;Rapid Door RPD1012;Rapid Roll PR-5 (Tadah Gula);NF1-H1-PRB-MHL-RPD1012;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Rapid Door;Rapid Door RPD1013;Rapid Roll PR-6 (Tadah Gula);NF1-H1-PRB-MHL-RPD1013;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Rapid Door;Rapid Door RPD1014;Rapid Roll PR-7 (Glatt EF);NF1-H1-PRB-MHL-RPD1014;F301015FB037
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Rapid Door;Rapid Door RPD1015;Rapid Roll PR-8 (Mixing 2);NF1-H1-PRB-MHL-RPD1015;F301015FB038
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Rapid Door;Rapid Door RPD1016;Rapid Roll PR-9 (Mixing 2);NF1-H1-PRB-MHL-RPD1016;
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Rapid Door;Rapid Door RPD1017;Rapid Roll PR-10 (Cuci Bin);NF1-H1-PRB-MHL-RPD1017;F301015FB040
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Rapid Door;Rapid Door RPD1018;Rapid Roll PR-11 (Glatt GH);NF1-H1-PRB-MHL-RPD1018;F301015FB041
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Rapid Door;Rapid Door RPD1019;Rapid Roll PR-12 (Giling Gula);NF1-H1-PRB-MHL-RPD1019;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Material handling;Rapid Door;Rapid Door RPD1020;Rapid Roll Filling H1B;NF1-H1-PRB-MHL-RPD1020;F301015FB042
Nutrifood;Ciawi;H1;PRB;Processing;Utility;Material handling;Rapid Door;Rapid Door RPD1026;Rapid roll Glatt ABCD;NF1-H1-PRB-MHL-RPD1026;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Electricity;Stabilizer;Stabilizer STB1003;Stabilizer - 3 (H1A);NF1-H1-PRB-ELC-STB1003;F302011AB004
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Electricity;Stabilizer;Stabilizer STB1004;Stabilizer - 4 (H1B);NF1-H1-PRB-ELC-STB1004;F302010HB045
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Material handling;Table Lifter;Table Lifter TBL1002;Table lifter roll H1-1;NF1-H1-PRB-MHL-TBL1003;
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Material handling;Table Lifter;Table Lifter TBL1003;Table lifter roll H1-2;NF1-H1-PRB-MHL-TBL1004;
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Packing;Timbangan;Timbangan TMB1017;Timbangan Digi-200 (9);NF1-H1-PRB-PKG-TMB1017;F302011FN023
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Packing;Timbangan;Timbangan TMB1018;Timbangan Digi-201 (10);NF1-H1-PRB-PKG-TMB1018;F302011FB017
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Packing;Timbangan;Timbangan TMB1019;Timbangan Digi-202 (11);NF1-H1-PRB-PKG-TMB1019;F302011LB032
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Packing;Timbangan;Timbangan TMB1020;Timbangan Digi-200 (12);NF1-H1-PRB-PKG-TMB1020;F302012GB013
Nutrifood;Ciawi;H1;PRB;Fillpack;Fillpack B;Packing;Timbangan;Timbangan TMB1021;Timbangan (13);NF1-H1-PRB-PKG-TMB1021;F302015DB026
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Material handling;Truck;Truck TRK1002;Truck G1 B 9815 ND 110PS ;NF1-H1-PRB-MHL-TRK1002;
Nutrifood;Ciawi;H1;PRB;Fillpack;Utility;Material handling;Truck;Truck TRK1003;Truck L1 F 8419 AP FE73 110PS ;NF1-H1-PRB-MHL-TRK1003;
